QqN1	496	624	1
QqN1	568	696	1
QqN1	496	564	1
QqN1	400	612	1
QqN1	400	672	1
QqN1	400	552	1
QqN1	400	492	1
QqN1	424	576	1
QqN1	412	504	1
QqN1	412	564	1
QqN1	412	624	1
QqN1	412	684	1
QqN1	424	456	1
QqN1	424	516	1
QqN1	424	636	1
QqN1	412	444	1
QqN1	424	696	1
QqN1	472	504	1
QqN1	460	672	1
QqN1	460	612	1
QqN1	472	684	1
QqN1	484	516	1
QqN1	484	636	1
QqN1	472	564	1
QqN1	460	492	1
QqN1	484	576	1
QqN1	484	696	1
QqN1	472	624	1
QqN1	460	552	1
QqN1	436	480	1
QqN1	436	600	1
QqN1	436	660	1
QqN1	448	672	1
QqN1	448	492	1
QqN1	436	540	1
QqN1	448	612	1
QqN1	448	552	1
QqN1	400	564	1
QqN1	424	588	1
QqN1	400	624	1
QqN1	412	516	1
QqN1	412	576	1
QqN1	400	444	1
QqN1	400	684	1
QqN1	412	636	1
QqN1	400	504	1
QqN1	412	696	1
QqN1	424	468	1
QqN1	424	648	1
QqN1	412	456	1
QqN1	436	0	0
QqN1	424	528	1
QqN1	436	672	1
QqN1	436	612	1
QqN1	436	492	1
QqN1	436	552	1
QqN1	448	564	1
QqN1	448	684	1
QqN1	448	504	1
QqN1	448	624	1
QqN1	472	516	1
QqN1	484	648	1
QqN1	472	696	1
QqN1	460	684	1
QqN1	472	576	1
QqN1	484	588	1
QqN1	460	564	1
QqN1	484	528	1
QqN1	460	624	1
QqN1	496	0	0
QqN1	460	504	1
QqN1	472	636	1
QqN1	448	576	1
QqN1	448	516	1
QqN1	448	636	1
QqN1	448	696	1
QqN1	436	504	1
QqN1	436	684	1
QqN1	436	624	1
QqN1	436	564	1
QqN1	400	636	1
QqN1	400	516	1
QqN1	412	588	1
QqN1	400	456	1
QqN1	412	648	1
QqN1	400	576	1
QqN1	424	660	1
QqN1	424	600	1
QqN1	400	696	1
QqN1	424	0	0
QqN1	412	468	1
QqN1	412	528	1
QqN1	424	480	1
QqN1	424	540	1
QqN1	484	660	1
QqN1	460	576	1
QqN1	472	588	1
QqN1	484	600	1
QqN1	484	0	0
QqN1	460	516	1
QqN1	484	540	1
QqN1	472	528	1
QqN1	472	648	1
QqN1	460	636	1
QqN1	460	696	1
QqN1	412	600	1
QqN1	400	468	1
QqN1	400	648	1
QqN1	424	612	1
QqN1	424	672	1
QqN1	412	660	1
QqN1	400	528	1
QqN1	400	588	1
QqN1	424	552	1
QqN1	472	600	1
QqN1	460	588	1
QqN1	484	672	1
QqN1	412	480	1
QqN1	472	660	1
QqN1	424	492	1
QqN1	484	612	1
QqN1	472	0	0
QqN1	472	540	1
QqN1	460	528	1
QqN1	412	540	1
QqN1	412	0	0
QqN1	484	552	1
QqN1	460	648	1
QqN1	604	12	0
QqN1	592	564	0
QqN1	592	504	0
QqN1	592	444	0
QqN1	592	144	0
QqN1	592	204	0
QqN1	592	384	0
QqN1	592	264	0
QqN1	592	24	0
QqN1	592	324	0
QqN1	592	84	0
QqN1	580	552	0
QqN1	580	492	0
QqN1	580	432	0
QqN1	580	372	0
QqN1	580	312	0
QqN1	580	192	0
QqN1	580	252	0
QqN1	580	12	0
QqN1	580	72	0
QqN1	580	132	0
QqN1	568	540	0
QqN1	568	480	0
QqN1	568	420	0
QqN1	568	300	0
QqN1	568	360	0
QqN1	568	240	0
QqN1	568	180	0
QqN1	568	60	0
QqN1	568	120	0
QqN1	568	12	0
QqN1	556	408	0
QqN1	556	528	0
QqN1	556	348	0
QqN1	556	288	0
QqN1	556	228	0
QqN1	556	108	0
QqN1	556	468	0
QqN1	556	168	0
QqN1	556	48	0
QqN1	556	12	0
QqN1	544	516	0
QqN1	544	456	0
QqN1	544	396	0
QqN1	544	336	0
QqN1	544	276	0
QqN1	544	216	0
QqN1	544	156	0
QqN1	544	96	0
QqN1	592	576	1
QqN1	592	516	0
QqN1	592	456	0
QqN1	592	396	0
QqN1	592	216	0
QqN1	592	336	0
QqN1	592	276	0
QqN1	592	156	0
QqN1	592	96	0
QqN1	592	36	0
QqN1	580	564	1
QqN1	580	504	0
QqN1	580	444	0
QqN1	580	384	0
QqN1	580	324	0
QqN1	580	264	0
QqN1	580	204	0
QqN1	580	84	0
QqN1	580	24	0
QqN1	580	144	0
QqN1	568	552	1
QqN1	508	60	0
QqN1	568	492	0
QqN1	568	432	0
QqN1	508	12	0
QqN1	568	372	0
QqN1	568	312	0
QqN1	568	252	0
QqN1	568	72	0
QqN1	568	192	0
QqN1	568	132	0
QqN1	568	24	0
QqN1	496	468	0
QqN1	496	348	0
QqN1	496	288	0
QqN1	556	540	0
QqN1	496	408	0
QqN1	556	420	0
QqN1	592	588	1
QqN1	556	360	0
QqN1	496	228	0
QqN1	556	300	0
QqN1	556	480	0
QqN1	556	180	0
QqN1	556	240	0
QqN1	496	168	0
QqN1	556	120	0
QqN1	592	528	0
QqN1	556	60	0
QqN1	556	24	0
QqN1	592	468	0
QqN1	592	408	0
QqN1	592	348	0
QqN1	592	288	0
QqN1	592	228	0
QqN1	592	168	0
QqN1	592	108	0
QqN1	592	48	0
QqN1	544	528	0
QqN1	544	468	0
QqN1	580	576	1
QqN1	544	408	0
QqN1	544	348	0
QqN1	544	288	0
QqN1	580	516	0
QqN1	544	228	0
QqN1	544	168	0
QqN1	580	456	0
QqN1	544	108	0
QqN1	580	396	0
QqN1	580	336	0
QqN1	580	276	0
QqN1	580	216	0
QqN1	580	36	0
QqN1	580	96	0
QqN1	580	156	0
QqN1	568	564	1
QqN1	568	504	0
QqN1	592	600	1
QqN1	568	444	0
QqN1	568	384	0
QqN1	568	324	0
QqN1	568	264	0
QqN1	568	84	0
QqN1	568	204	0
QqN1	592	540	0
QqN1	568	144	0
QqN1	568	36	0
QqN1	592	480	0
QqN1	592	420	0
QqN1	592	360	0
QqN1	592	300	0
QqN1	592	240	0
QqN1	592	180	0
QqN1	592	60	0
QqN1	592	120	0
QqN1	556	552	0
QqN1	556	432	0
QqN1	556	312	0
QqN1	556	372	0
QqN1	580	588	1
QqN1	556	492	0
QqN1	556	192	0
QqN1	556	252	0
QqN1	556	132	0
QqN1	556	72	0
QqN1	580	528	0
QqN1	580	468	0
QqN1	580	408	0
QqN1	580	348	0
QqN1	580	288	0
QqN1	580	228	0
QqN1	580	48	0
QqN1	580	168	0
QqN1	580	108	0
QqN1	544	540	0
QqN1	568	576	1
QqN1	544	480	0
QqN1	544	420	0
QqN1	544	360	0
QqN1	508	72	0
QqN1	544	300	0
QqN1	568	516	0
QqN1	544	240	0
QqN1	544	180	0
QqN1	544	120	0
QqN1	508	24	0
QqN1	568	456	0
QqN1	568	396	0
QqN1	568	336	0
QqN1	568	276	0
QqN1	568	96	0
QqN1	568	216	0
QqN1	496	480	0
QqN1	568	156	0
QqN1	496	360	0
QqN1	496	420	0
QqN1	496	300	0
QqN1	556	564	1
QqN1	556	444	0
QqN1	496	240	0
QqN1	556	384	0
QqN1	556	324	0
QqN1	556	504	0
QqN1	556	204	0
QqN1	556	264	0
QqN1	496	180	0
QqN1	556	144	0
QqN1	556	84	0
QqN1	544	552	1
QqN1	544	492	0
QqN1	544	432	0
QqN1	544	372	0
QqN1	544	312	0
QqN1	544	192	0
QqN1	544	252	0
QqN1	544	132	0
QqN1	460	12	0
QqN1	460	72	0
QqN1	448	420	0
QqN1	508	84	0
QqN1	508	36	0
QqN1	448	360	0
QqN1	448	300	0
QqN1	448	240	0
QqN1	448	12	0
QqN1	448	120	0
QqN1	448	180	0
QqN1	496	492	0
QqN1	448	60	0
QqN1	496	108	0
QqN1	496	48	0
QqN1	496	12	0
QqN1	496	432	0
QqN1	496	372	0
QqN1	496	312	0
QqN1	496	252	0
QqN1	496	192	0
QqN1	436	408	0
QqN1	484	456	0
QqN1	436	348	0
QqN1	436	288	0
QqN1	436	168	0
QqN1	436	108	0
QqN1	484	396	0
QqN1	436	228	0
QqN1	484	276	0
QqN1	484	96	0
QqN1	484	336	0
QqN1	484	36	0
QqN1	484	216	0
QqN1	484	156	0
QqN1	484	12	0
QqN1	508	96	0
QqN1	472	444	0
QqN1	496	504	1
QqN1	472	384	0
QqN1	472	324	0
QqN1	472	204	0
QqN1	472	264	0
QqN1	472	24	0
QqN1	472	144	0
QqN1	472	84	0
QqN1	496	384	0
QqN1	496	444	0
QqN1	496	324	0
QqN1	496	204	0
QqN1	496	264	0
QqN1	460	432	0
QqN1	460	372	0
QqN1	460	312	0
QqN1	460	252	0
QqN1	460	132	0
QqN1	460	192	0
QqN1	460	24	0
QqN1	460	84	0
QqN1	436	48	0
QqN1	436	12	0
QqN1	448	432	0
QqN1	448	372	0
QqN1	448	312	0
QqN1	448	252	0
QqN1	448	132	0
QqN1	448	192	0
QqN1	448	24	0
QqN1	448	72	0
QqN1	496	120	0
QqN1	496	60	0
QqN1	496	24	0
QqN1	424	396	0
QqN1	424	336	0
QqN1	424	276	0
QqN1	424	216	0
QqN1	424	156	0
QqN1	424	96	0
QqN1	424	36	0
QqN1	424	12	0
QqN1	436	420	0
QqN1	484	468	0
QqN1	436	360	0
QqN1	436	300	0
QqN1	484	408	0
QqN1	436	120	0
QqN1	484	288	0
QqN1	484	108	0
QqN1	484	348	0
QqN1	436	240	0
QqN1	436	180	0
QqN1	484	48	0
QqN1	484	168	0
QqN1	484	228	0
QqN1	412	384	0
QqN1	412	324	0
QqN1	412	144	0
QqN1	412	264	0
QqN1	412	204	0
QqN1	412	84	0
QqN1	412	24	0
QqN1	472	456	0
QqN1	460	36	0
QqN1	472	396	0
QqN1	472	336	0
QqN1	472	276	0
QqN1	460	96	0
QqN1	472	216	0
QqN1	472	36	0
QqN1	472	96	0
QqN1	472	156	0
QqN1	448	444	0
QqN1	400	372	0
QqN1	400	312	0
QqN1	448	384	0
QqN1	448	324	0
QqN1	400	192	0
QqN1	448	264	0
QqN1	400	252	0
QqN1	448	144	0
QqN1	448	204	0
QqN1	448	36	0
QqN1	460	444	0
QqN1	448	84	0
QqN1	496	132	0
QqN1	496	72	0
QqN1	460	384	0
QqN1	460	324	0
QqN1	460	264	0
QqN1	460	204	0
QqN1	460	144	0
QqN1	436	432	0
QqN1	484	480	0
QqN1	484	420	0
QqN1	436	372	0
QqN1	484	360	0
QqN1	484	300	0
QqN1	484	120	0
QqN1	436	312	0
QqN1	484	240	0
QqN1	484	180	0
QqN1	484	60	0
QqN1	436	132	0
QqN1	460	48	0
QqN1	436	252	0
QqN1	436	192	0
QqN1	460	108	0
QqN1	436	24	0
QqN1	436	60	0
QqN1	448	456	1
QqN1	472	468	0
QqN1	472	408	0
QqN1	448	396	0
QqN1	472	348	0
QqN1	448	336	0
QqN1	472	288	0
QqN1	472	228	0
QqN1	472	48	0
QqN1	448	276	0
QqN1	472	168	0
QqN1	496	144	0
QqN1	472	108	0
QqN1	448	156	0
QqN1	448	216	0
QqN1	496	84	0
QqN1	448	96	0
QqN1	424	408	0
QqN1	424	348	0
QqN1	424	288	0
QqN1	424	228	0
QqN1	424	168	0
QqN1	424	48	0
QqN1	424	108	0
QqN1	436	444	1
QqN1	484	492	1
QqN1	460	456	0
QqN1	436	384	0
QqN1	484	432	0
QqN1	436	324	0
QqN1	460	396	0
QqN1	460	336	0
QqN1	484	372	0
QqN1	436	264	0
QqN1	436	144	0
QqN1	484	312	0
QqN1	460	276	0
QqN1	484	132	0
QqN1	460	216	0
QqN1	436	204	0
QqN1	484	252	0
QqN1	484	192	0
QqN1	460	156	0
QqN1	484	72	0
QqN1	412	396	0
QqN1	412	336	0
QqN1	412	276	0
QqN1	412	156	0
QqN1	412	216	0
QqN1	412	96	0
QqN1	412	36	0
QqN1	472	480	1
QqN1	472	420	0
QqN1	472	360	0
QqN1	472	300	0
QqN1	472	240	0
QqN1	472	60	0
QqN1	472	180	0
QqN1	472	120	0
QqN1	604	204	0
QqN1	604	264	0
QqN1	604	24	0
QqN1	604	84	0
QqN1	604	144	0
QqN1	604	384	0
QqN1	604	324	0
QqN1	616	36	0
QqN1	604	624	1
QqN1	604	564	0
QqN1	616	96	0
QqN1	604	444	0
QqN1	604	504	0
QqN1	604	684	1
QqN1	640	180	0
QqN1	640	540	0
QqN1	640	420	0
QqN1	640	300	0
QqN1	640	660	1
QqN1	640	480	0
QqN1	640	360	0
QqN1	640	600	0
QqN1	640	240	0
QqN1	664	264	0
QqN1	664	24	0
QqN1	664	84	0
QqN1	664	324	0
QqN1	664	384	0
QqN1	652	672	1
QqN1	664	504	0
QqN1	664	204	0
QqN1	664	144	0
QqN1	664	444	0
QqN1	676	516	0
QqN1	676	36	0
QqN1	664	684	1
QqN1	676	96	0
QqN1	664	564	0
QqN1	676	336	0
QqN1	676	216	0
QqN1	676	156	0
QqN1	676	396	0
QqN1	676	276	0
QqN1	664	624	1
QqN1	676	456	0
QqN1	628	228	0
QqN1	628	528	0
QqN1	640	60	0
QqN1	628	408	0
QqN1	628	648	1
QqN1	628	348	0
QqN1	628	468	0
QqN1	628	288	0
QqN1	628	168	0
QqN1	640	120	0
QqN1	628	588	0
QqN1	640	0	0
QqN1	652	312	0
QqN1	652	132	0
QqN1	652	72	0
QqN1	652	612	1
QqN1	652	492	0
QqN1	652	192	0
QqN1	652	372	0
QqN1	652	12	0
QqN1	652	252	0
QqN1	652	432	0
QqN1	652	552	0
QqN1	616	336	0
QqN1	616	636	1
QqN1	616	216	0
QqN1	616	696	1
QqN1	616	156	0
QqN1	616	456	0
QqN1	616	516	0
QqN1	628	108	0
QqN1	616	396	0
QqN1	616	276	0
QqN1	628	48	0
QqN1	616	576	0
QqN1	688	348	0
QqN1	688	168	0
QqN1	688	48	0
QqN1	688	408	0
QqN1	688	228	0
QqN1	688	288	0
QqN1	676	636	1
QqN1	676	696	1
QqN1	688	468	0
QqN1	688	108	0
QqN1	676	576	0
QqN1	664	696	1
QqN1	640	672	1
QqN1	604	636	1
QqN1	604	696	1
QqN1	628	660	1
QqN1	676	0	0
QqN1	652	684	1
QqN1	616	648	1
QqN1	628	0	0
QqN1	604	648	1
QqN1	616	0	0
QqN1	688	0	0
QqN1	628	672	1
QqN1	652	696	1
QqN1	616	660	1
QqN1	604	660	1
QqN1	640	684	1
QqN1	664	0	0
QqN1	628	684	1
QqN1	604	672	1
QqN1	616	672	1
QqN1	640	696	1
QqN1	628	696	1
QqN1	616	684	1
QqN1	652	0	0
QqN1	688	480	0
QqN1	688	420	0
QqN1	688	360	0
QqN1	688	300	0
QqN1	688	240	0
QqN1	688	180	0
QqN1	688	60	0
QqN1	688	120	0
QqN1	688	12	0
QqN1	676	648	1
QqN1	676	588	1
QqN1	676	528	0
QqN1	676	468	0
QqN1	676	348	0
QqN1	676	408	0
QqN1	676	288	0
QqN1	676	108	0
QqN1	676	228	0
QqN1	676	48	0
QqN1	676	168	0
QqN1	676	12	0
QqN1	664	636	1
QqN1	664	516	0
QqN1	664	456	0
QqN1	664	576	0
QqN1	664	396	0
QqN1	664	336	0
QqN1	664	216	0
QqN1	664	276	0
QqN1	664	96	0
QqN1	664	156	0
QqN1	664	36	0
QqN1	664	12	0
QqN1	652	624	1
QqN1	652	564	0
QqN1	652	504	0
QqN1	652	444	0
QqN1	652	384	0
QqN1	652	324	0
QqN1	640	612	1
QqN1	652	264	0
QqN1	652	204	0
QqN1	652	144	0
QqN1	652	24	0
QqN1	652	84	0
QqN1	640	552	0
QqN1	640	432	0
QqN1	640	372	0
QqN1	640	492	0
QqN1	640	312	0
QqN1	640	252	0
QqN1	640	192	0
QqN1	640	132	0
QqN1	640	72	0
QqN1	640	12	0
QqN1	436	72	0
QqN1	628	600	1
QqN1	628	480	0
QqN1	628	540	0
QqN1	628	420	0
QqN1	628	360	0
QqN1	628	180	0
QqN1	628	240	0
QqN1	628	300	0
QqN1	628	60	0
QqN1	628	120	0
QqN1	628	12	0
QqN1	616	588	0
QqN1	616	528	0
QqN1	616	468	0
QqN1	616	108	0
QqN1	616	48	0
QqN1	616	288	0
QqN1	616	408	0
QqN1	616	168	0
QqN1	616	12	0
QqN1	616	348	0
QqN1	688	492	0
QqN1	604	216	0
QqN1	688	432	0
QqN1	616	228	0
QqN1	604	276	0
QqN1	688	192	0
QqN1	688	372	0
QqN1	688	252	0
QqN1	688	312	0
QqN1	688	132	0
QqN1	688	72	0
QqN1	688	24	0
QqN1	604	156	0
QqN1	604	576	0
QqN1	604	96	0
QqN1	604	36	0
QqN1	676	660	1
QqN1	604	516	0
QqN1	604	456	0
QqN1	604	396	0
QqN1	676	600	0
QqN1	604	336	0
QqN1	676	540	0
QqN1	676	480	0
QqN1	676	420	0
QqN1	676	300	0
QqN1	676	360	0
QqN1	676	60	0
QqN1	676	120	0
QqN1	676	240	0
QqN1	676	180	0
QqN1	676	24	0
QqN1	664	648	1
QqN1	664	528	0
QqN1	664	588	0
QqN1	664	468	0
QqN1	664	348	0
QqN1	664	408	0
QqN1	664	228	0
QqN1	664	288	0
QqN1	664	108	0
QqN1	664	168	0
QqN1	664	48	0
QqN1	652	636	1
QqN1	652	576	0
QqN1	640	624	1
QqN1	652	516	0
QqN1	652	456	0
QqN1	652	396	0
QqN1	652	336	0
QqN1	652	276	0
QqN1	652	216	0
QqN1	652	156	0
QqN1	652	36	0
QqN1	652	96	0
QqN1	640	564	0
QqN1	640	504	0
QqN1	640	384	0
QqN1	640	444	0
QqN1	640	324	0
QqN1	640	264	0
QqN1	640	204	0
QqN1	688	504	0
QqN1	688	444	0
QqN1	688	324	0
QqN1	688	384	0
QqN1	688	204	0
QqN1	688	264	0
QqN1	688	84	0
QqN1	688	144	0
QqN1	688	36	0
QqN1	640	144	0
QqN1	640	84	0
QqN1	640	24	0
QqN1	676	672	1
QqN1	676	612	1
QqN1	628	612	1
QqN1	676	552	0
QqN1	676	492	0
QqN1	676	432	0
QqN1	628	552	0
QqN1	676	372	0
QqN1	676	312	0
QqN1	676	192	0
QqN1	676	72	0
QqN1	676	132	0
QqN1	628	492	0
QqN1	676	252	0
QqN1	628	432	0
QqN1	628	372	0
QqN1	628	252	0
QqN1	628	312	0
QqN1	628	192	0
QqN1	628	72	0
QqN1	664	540	0
QqN1	664	660	1
QqN1	628	24	0
QqN1	628	132	0
QqN1	664	480	0
QqN1	664	420	0
QqN1	664	600	1
QqN1	664	360	0
QqN1	664	240	0
QqN1	664	300	0
QqN1	664	120	0
QqN1	664	180	0
QqN1	664	60	0
QqN1	616	600	1
QqN1	616	540	0
QqN1	616	480	0
QqN1	616	60	0
QqN1	616	24	0
QqN1	616	420	0
QqN1	616	120	0
QqN1	616	360	0
QqN1	652	648	1
QqN1	688	516	0
QqN1	616	300	0
QqN1	616	180	0
QqN1	688	456	0
QqN1	616	240	0
QqN1	688	336	0
QqN1	688	396	0
QqN1	688	216	0
QqN1	688	276	0
QqN1	604	228	0
QqN1	688	96	0
QqN1	688	156	0
QqN1	604	288	0
QqN1	640	636	1
QqN1	652	588	0
QqN1	652	528	0
QqN1	604	588	1
QqN1	676	684	1
QqN1	652	468	0
QqN1	652	408	0
QqN1	460	468	1
QqN1	604	408	0
QqN1	640	576	0
QqN1	604	168	0
QqN1	652	348	0
QqN1	652	288	0
QqN1	652	168	0
QqN1	604	108	0
QqN1	652	228	0
QqN1	604	348	0
QqN1	604	528	0
QqN1	652	108	0
QqN1	652	48	0
QqN1	604	48	0
QqN1	640	516	0
QqN1	604	468	0
QqN1	640	456	0
QqN1	676	624	1
QqN1	640	396	0
QqN1	640	276	0
QqN1	640	336	0
QqN1	676	564	0
QqN1	640	216	0
QqN1	676	504	0
QqN1	676	444	0
QqN1	676	384	0
QqN1	676	324	0
QqN1	676	204	0
QqN1	676	84	0
QqN1	676	144	0
QqN1	676	264	0
QqN1	640	156	0
QqN1	664	672	1
QqN1	640	96	0
QqN1	640	36	0
QqN1	664	552	0
QqN1	664	492	0
QqN1	664	612	1
QqN1	664	432	0
QqN1	664	372	0
QqN1	664	252	0
QqN1	664	312	0
QqN1	664	132	0
QqN1	664	192	0
QqN1	628	624	1
QqN1	664	72	0
QqN1	628	564	0
QqN1	628	504	0
QqN1	628	444	0
QqN1	652	660	1
QqN1	628	384	0
QqN1	628	264	0
QqN1	628	324	0
QqN1	628	36	0
QqN1	628	84	0
QqN1	628	144	0
QqN1	628	204	0
QqN1	640	648	1
QqN1	652	600	0
QqN1	460	408	0
QqN1	652	540	0
QqN1	616	612	1
QqN1	652	480	0
QqN1	640	588	0
QqN1	652	420	0
QqN1	652	360	0
QqN1	652	300	0
QqN1	652	240	0
QqN1	652	180	0
QqN1	652	120	0
QqN1	652	60	0
QqN1	640	528	0
QqN1	640	468	0
QqN1	616	552	0
QqN1	640	408	0
QqN1	616	492	0
QqN1	640	288	0
QqN1	460	348	0
QqN1	640	348	0
QqN1	640	228	0
QqN1	616	432	0
QqN1	616	372	0
QqN1	616	72	0
QqN1	616	132	0
QqN1	616	312	0
QqN1	616	192	0
QqN1	616	252	0
QqN1	460	288	0
QqN1	604	300	0
QqN1	604	240	0
QqN1	460	228	0
QqN1	604	600	1
QqN1	460	168	0
QqN1	640	168	0
QqN1	640	108	0
QqN1	640	48	0
QqN1	604	540	0
QqN1	604	420	0
QqN1	604	360	0
QqN1	604	480	0
QqN1	604	120	0
QqN1	604	180	0
QqN1	628	636	1
QqN1	604	60	0
QqN1	400	384	0
QqN1	628	576	0
QqN1	628	516	0
QqN1	628	456	0
QqN1	628	396	0
QqN1	628	96	0
QqN1	628	276	0
QqN1	628	336	0
QqN1	628	156	0
QqN1	628	216	0
QqN1	616	624	1
QqN1	616	564	0
QqN1	616	504	0
QqN1	616	444	0
QqN1	616	384	0
QqN1	616	84	0
QqN1	616	324	0
QqN1	616	144	0
QqN1	616	204	0
QqN1	616	264	0
QqN1	604	312	0
QqN1	604	252	0
QqN1	604	612	1
QqN1	400	324	0
QqN1	604	552	0
QqN1	604	492	0
QqN1	604	432	0
QqN1	604	372	0
QqN1	604	132	0
QqN1	604	192	0
QqN1	604	72	0
QqN1	400	264	0
QqN1	400	204	0
QqN1	700	420	0
QqN1	700	360	0
QqN1	700	480	0
QqN1	700	540	0
QqN1	724	324	0
QqN1	724	204	0
QqN1	724	264	0
QqN1	724	444	0
QqN1	724	384	0
QqN1	724	504	0
QqN1	724	564	1
QqN1	724	684	1
QqN1	724	624	1
QqN1	736	36	0
QqN1	736	156	0
QqN1	736	96	0
QqN1	736	216	0
QqN1	736	336	0
QqN1	736	396	0
QqN1	736	276	0
QqN1	736	636	1
QqN1	736	516	0
QqN1	736	456	0
QqN1	736	576	1
